	sentence	named_entity	rank
4056	John Coates, Australian Olympic Committee president  Athens 2004  Overspent and under-planned  Plus A short-lived outburst of euphoria, and a tramline	"[{""text"": ""John Coates"", ""type"": ""PERSON"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Australian Olympic Committee"", ""type"": ""ORG"", ""start"": 13, ""end"": 41, ""cms"": null}, {""text"": ""Athens 2004"", ""type"": ""EVENT"", ""start"": 53, ""end"": 64, ""cms"": null}]"	5
4057	 Minus Big debts, underused stadiums, public disgruntlement	[]	5
4058	 “Unfortunately two consecutive governments refused steadfastly to capitalise on Greece’s Olympic legacy… [they failed] to exploit the Games’ success.”	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 16, ""end"": 19, ""cms"": null}, {""text"": ""Greece"", ""type"": ""GPE"", ""start"": 81, ""end"": 87, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 90, ""end"": 97, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 135, ""end"": 140, ""cms"": null}]"	5
4059	Stratos Safioleas, head of international media, Greek Olympic Committee  Beijing 2008  Colossal propaganda exercise  Plus Hugely improved infrastructure of host city; action on urban pollution  Minus Bulldozed heritage; no change to poor human rights  “Beijing would become the most quickly forgotten Games.”	"[{""text"": ""Stratos Safioleas"", ""type"": ""PERSON"", ""start"": 0, ""end"": 17, ""cms"": null}, {""text"": ""Greek Olympic Committee"", ""type"": ""ORG"", ""start"": 48, ""end"": 71, ""cms"": null}, {""text"": ""Beijing 2008"", ""type"": ""EVENT"", ""start"": 73, ""end"": 85, ""cms"": null}, {""text"": ""Beijing"", ""type"": ""EVENT"", ""start"": 253, ""end"": 260, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 301, ""end"": 306, ""cms"": null}]"	5
4060	Ai Weiwei, artist and co-designer of the “Bird’s Nest” Olympic Stadium  Let us know if your Olympic inspiration has been fulfilled or frustrated.	"[{""text"": ""Ai Weiwei"", ""type"": ""PERSON"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""the \u201cBird\u2019s Nest\u201d Olympic Stadium"", ""type"": ""FAC"", ""start"": 37, ""end"": 70, ""cms"": null}]"	5
4061	Email weekend@telegraph.co.uk with “Sally Gunnell” in the subject field.	"[{""text"": ""Sally Gunnell"", ""type"": ""PERSON"", ""start"": 36, ""end"": 49, ""cms"": null}]"	5
4062	 This week In Telegraph Weekend, Olympic anniversary special edition (July 20), edited by Lord Coe, Sally Gunnell visits the Midlands, and the Olympic Stadium in Stratford.	"[{""text"": ""This week"", ""type"": ""DATE"", ""start"": 1, ""end"": 10, ""cms"": null}, {""text"": ""Telegraph Weekend"", ""type"": ""WORK_OF_ART"", ""start"": 14, ""end"": 31, ""cms"": null}, {""text"": ""July 20"", ""type"": ""DATE"", ""start"": 70, ""end"": 77, ""cms"": null}, {""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 95, ""end"": 98, ""cms"": null}, {""text"": ""Sally Gunnell"", ""type"": ""PERSON"", ""start"": 100, ""end"": 113, ""cms"": null}, {""text"": ""Midlands"", ""type"": ""LOC"", ""start"": 125, ""end"": 133, ""cms"": null}, {""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 139, ""end"": 158, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 162, ""end"": 171, ""cms"": null}]"	5
4063	Bois Johson, Lord Coe and Baroness Tanni Grey-Thompson were among the attendees who saw organisations rewarded for using London 2012 to initiate positive social change.	"[{""text"": ""Bois Johson"", ""type"": ""PERSON"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 18, ""end"": 21, ""cms"": null}, {""text"": ""Tanni Grey-Thompson"", ""type"": ""PERSON"", ""start"": 35, ""end"": 54, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 121, ""end"": 127, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 128, ""end"": 132, ""cms"": null}]"	19
4064	 The six award winners named at the Beyond London 2012 Awards will receive business support and/or funding packages through the Beyond Sport Foundation.	"[{""text"": ""six"", ""type"": ""CARDINAL"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""the Beyond London 2012 Awards"", ""type"": ""EVENT"", ""start"": 32, ""end"": 61, ""cms"": null}, {""text"": ""the Beyond Sport Foundation"", ""type"": ""ORG"", ""start"": 124, ""end"": 151, ""cms"": null}]"	19
4065	 Boris Johnson's own sports participation fund has supported one of the winners – E18HTEEN– a programme run by the Tottenham Hotspur Foundation providing one-to-one mentor support for young people who are not in education, employment or training.	"[{""text"": ""Boris Johnson's"", ""type"": ""PERSON"", ""start"": 1, ""end"": 16, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 61, ""end"": 64, ""cms"": null}, {""text"": ""E18HTEEN"", ""type"": ""ORG"", ""start"": 82, ""end"": 90, ""cms"": null}, {""text"": ""the Tottenham Hotspur Foundation"", ""type"": ""ORG"", ""start"": 111, ""end"": 143, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 154, ""end"": 157, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 161, ""end"": 164, ""cms"": null}]"	19
4066	 Mr Johnson also announced that a further £2.7m from his fund is now available for community projects to improve facilities such as club buildings and playing fields.	"[{""text"": ""Johnson"", ""type"": ""PERSON"", ""start"": 4, ""end"": 11, ""cms"": null}]"	19
4067	 	[]	19
4068	He said: “Helping more people get active, more regularly was always at the heart of London's 2012 Games.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 84, ""end"": 90, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 93, ""end"": 97, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 98, ""end"": 103, ""cms"": null}]"	19
4069	"Beyond Sport's inspirational winners show that an army of dedicated folk are keeping the Olympic and Paralympic flame alive in communities across the capital.""  <"	"[{""text"": ""Beyond Sport's"", ""type"": ""WORK_OF_ART"", ""start"": 0, ""end"": 14, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 89, ""end"": 96, ""cms"": null}, {""text"": ""Paralympic"", ""type"": ""EVENT"", ""start"": 101, ""end"": 111, ""cms"": null}]"	19
4070	noframe	[]	19
4071	>	[]	19
4072	Twitter: Boris Johnson - Thrilled to announce &#163;2.7m additional investment to support the grassroots sports legacy of the Games.	"[{""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 9, ""end"": 22, ""cms"": null}, {""text"": ""163;2.7m"", ""type"": ""CARDINAL"", ""start"": 48, ""end"": 56, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 126, ""end"": 131, ""cms"": null}]"	19
4073	"<a href=""http://search.twitter.com/search?q=BeyondLondon2012"" target=""_blank"">#BeyondLondon2012</a></noframe>"	[]	19
4074	 Other winners included School of Hard Knocks, a rugby programme that uses sport to tackle the issues surrounding unemployment, Fathers Football which helps teenage fathers strengthen relationships with their children through football and Born to Succeed, a project helping young Muslim girls to participate in sport.	"[{""text"": ""School of Hard Knocks"", ""type"": ""ORG"", ""start"": 24, ""end"": 45, ""cms"": null}, {""text"": ""Fathers Football"", ""type"": ""ORG"", ""start"": 128, ""end"": 144, ""cms"": null}, {""text"": ""Born to Succeed"", ""type"": ""ORG"", ""start"": 239, ""end"": 254, ""cms"": null}, {""text"": ""Muslim"", ""type"": ""NORP"", ""start"": 280, ""end"": 286, ""cms"": null}]"	19
4075	" Lord Coe said of the awards: ""London 2012 gave this country a once in a lifetime opportunity to boost sport’s place as the unseen social worker.""  ""As we focus on securing a strong legacy and look to the future it is important that those programmes and projects which have successfully capitalised on the opportunity are rewarded, and that the UK does not lose sight of the future opportunities in this area."	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 6, ""end"": 9, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 31, ""end"": 42, ""cms"": null}, {""text"": ""UK"", ""type"": ""GPE"", ""start"": 345, ""end"": 347, ""cms"": null}]"	19
4076	"That is why awards such as these that show the strong legacy that is in place are so important.""  "	[]	19
4077	Lord Coe also announced the launch of the charity International Inspiration which will continue London 2012’s international legacy programme.	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""International Inspiration"", ""type"": ""ORG"", ""start"": 50, ""end"": 75, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""DATE"", ""start"": 96, ""end"": 107, ""cms"": null}]"	19
4078	" He said ""This venture is an opportunity for me and others to be involved personally in making sure that the legacy of London 2012 benefits the youth of the world for many years to come, and that the UK continues to blaze a trail as a global leader in enriching lives through sport for development."""	"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 119, ""end"": 130, ""cms"": null}, {""text"": ""many years"", ""type"": ""DATE"", ""start"": 167, ""end"": 177, ""cms"": null}, {""text"": ""UK"", ""type"": ""GPE"", ""start"": 200, ""end"": 202, ""cms"": null}]"	19
4079	Figures published by the Department for Education show that 50 playing fields between May 2010 when the new Government was formed and June 2013.	"[{""text"": ""the Department for Education"", ""type"": ""ORG"", ""start"": 21, ""end"": 49, ""cms"": null}, {""text"": ""50"", ""type"": ""CARDINAL"", ""start"": 60, ""end"": 62, ""cms"": null}, {""text"": ""May 2010"", ""type"": ""DATE"", ""start"": 86, ""end"": 94, ""cms"": null}, {""text"": ""June 2013"", ""type"": ""DATE"", ""start"": 134, ""end"": 143, ""cms"": null}]"	203
4080	 Of those, 19 applications were approved by ministers since last August’s London 2012 Olympics, which was meant to increase sports participation.	"[{""text"": ""19"", ""type"": ""CARDINAL"", ""start"": 11, ""end"": 13, ""cms"": null}, {""text"": ""last August\u2019s"", ""type"": ""DATE"", ""start"": 60, ""end"": 73, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 74, ""end"": 85, ""cms"": null}]"	203
4081	 The figures also disclose that the Government over-ruled its own advisers on playing fields six times in the past three years.	"[{""text"": ""Government"", ""type"": ""ORG"", ""start"": 36, ""end"": 46, ""cms"": null}, {""text"": ""six"", ""type"": ""CARDINAL"", ""start"": 93, ""end"": 96, ""cms"": null}, {""text"": ""the past three years"", ""type"": ""DATE"", ""start"": 106, ""end"": 126, ""cms"": null}]"	203
4082	 Last year Education secretary Michael Gove was forced to apologise after an investigation by The Daily Telegraph found that the number of school playing fields in England sold off was higher than had been previously admitted.	"[{""text"": ""Last year"", ""type"": ""DATE"", ""start"": 1, ""end"": 10, ""cms"": null}, {""text"": ""Education"", ""type"": ""ORG"", ""start"": 11, ""end"": 20, ""cms"": null}, {""text"": ""Michael Gove"", ""type"": ""PERSON"", ""start"": 31, ""end"": 43, ""cms"": null}, {""text"": ""The Daily Telegraph"", ""type"": ""ORG"", ""start"": 94, ""end"": 113, ""cms"": null}, {""text"": ""England"", ""type"": ""GPE"", ""start"": 164, ""end"": 171, ""cms"": null}]"	203
4083	 The revelations led to tens of thousands of people to sign a petition urging Mr Gove to bring in more protections for playing fields.	"[{""text"": ""tens of thousands"", ""type"": ""CARDINAL"", ""start"": 24, ""end"": 41, ""cms"": null}, {""text"": ""Gove"", ""type"": ""PERSON"", ""start"": 81, ""end"": 85, ""cms"": null}]"	203
4084	 Labour criticised the sales.	"[{""text"": ""Labour"", ""type"": ""ORG"", ""start"": 1, ""end"": 7, ""cms"": null}]"	203
4085	Stephen Twigg MP, Shadow Education Secretary, said: “David Cameron and Michael Gove are putting the Olympic legacy at risk.	"[{""text"": ""Stephen Twigg"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""Education"", ""type"": ""ORG"", ""start"": 25, ""end"": 34, ""cms"": null}, {""text"": ""David Cameron"", ""type"": ""PERSON"", ""start"": 53, ""end"": 66, ""cms"": null}, {""text"": ""Michael Gove"", ""type"": ""PERSON"", ""start"": 71, ""end"": 83, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 100, ""end"": 107, ""cms"": null}]"	203
4086	 “Parents will be shocked that the Government is still selling off playing fields, many against the advice of the independent playing fields panel.	[]	203
4087	School sport provision is already patchy since Michael Gove dismantled Labour’s School Sports Partnerships.	"[{""text"": ""Michael Gove"", ""type"": ""PERSON"", ""start"": 47, ""end"": 59, ""cms"": null}, {""text"": ""Labour"", ""type"": ""ORG"", ""start"": 71, ""end"": 77, ""cms"": null}, {""text"": ""School Sports Partnerships"", ""type"": ""ORG"", ""start"": 80, ""end"": 106, ""cms"": null}]"	203
4088	 “The Government needs to focus on school sport – they should start by restoring Labour’s minimum requirement that all children do at least 2 hours of PE and competitive sport every week.”  When playing fields are sold other sports facilities were put in their place, while any proceeds had to be put back into improving sports and school facilities.	"[{""text"": ""Labour"", ""type"": ""ORG"", ""start"": 81, ""end"": 87, ""cms"": null}, {""text"": ""at least 2 hours"", ""type"": ""TIME"", ""start"": 131, ""end"": 147, ""cms"": null}, {""text"": ""every week"", ""type"": ""DATE"", ""start"": 176, ""end"": 186, ""cms"": null}]"	203
4089	 A department spokesman said: “The number of playing fields approved for disposal by the Government is falling.	"[{""text"": ""Government"", ""type"": ""ORG"", ""start"": 89, ""end"": 99, ""cms"": null}]"	203
4090	It is not the Government or the Department for Education that instigates the disposal of school playing fields.	"[{""text"": ""Government"", ""type"": ""ORG"", ""start"": 14, ""end"": 24, ""cms"": null}, {""text"": ""the Department for Education"", ""type"": ""ORG"", ""start"": 28, ""end"": 56, ""cms"": null}]"	203
4091	 	[]	203
4092	“It is the schools themselves and their local authorities that propose to convert these often surplus or un-used fields to invest in school sport or education.	[]	203
4093	Local authorities must consult widely prior to making an application.	[]	203
4094	 “This Government will only give local authorities and schools permission to dispose of school playing fields if the sports and curriculum needs of the school and its neighbouring schools can continue to be met.”  Some 10,000 playing fields were sold off between 1979 and 1997 under the Tories.	"[{""text"": ""Some 10,000"", ""type"": ""CARDINAL"", ""start"": 214, ""end"": 225, ""cms"": null}, {""text"": ""between 1979 and 1997"", ""type"": ""DATE"", ""start"": 255, ""end"": 276, ""cms"": null}, {""text"": ""Tories"", ""type"": ""NORP"", ""start"": 287, ""end"": 293, ""cms"": null}]"	203
4095	But under Labour, between 1997 and 2010, only 226 were sold.	"[{""text"": ""Labour"", ""type"": ""ORG"", ""start"": 10, ""end"": 16, ""cms"": null}, {""text"": ""between 1997 and 2010"", ""type"": ""DATE"", ""start"": 18, ""end"": 39, ""cms"": null}, {""text"": ""only 226"", ""type"": ""CARDINAL"", ""start"": 41, ""end"": 49, ""cms"": null}]"	203
4096	The Business Secretary’s comments are the first indication of jitters about the projected cost of the link between London, the Midlands and the North.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 42, ""end"": 47, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 115, ""end"": 121, ""cms"": null}, {""text"": ""Midlands"", ""type"": ""LOC"", ""start"": 127, ""end"": 135, ""cms"": null}, {""text"": ""North"", ""type"": ""LOC"", ""start"": 144, ""end"": 149, ""cms"": null}]"	129
4097	 Earlier this month transport secretary Patrick McLoughlin warned that the cost had climbed by £10billion to £43billion.	"[{""text"": ""Earlier this month"", ""type"": ""DATE"", ""start"": 1, ""end"": 19, ""cms"": null}, {""text"": ""transport"", ""type"": ""ORG"", ""start"": 20, ""end"": 29, ""cms"": null}, {""text"": ""Patrick McLoughlin"", ""type"": ""PERSON"", ""start"": 40, ""end"": 58, ""cms"": null}, {""text"": ""10billion"", ""type"": ""MONEY"", ""start"": 96, ""end"": 105, ""cms"": null}, {""text"": ""43billion"", ""type"": ""MONEY"", ""start"": 110, ""end"": 119, ""cms"": null}]"	129
4098	 	[]	129
4099	However writing in The Daily Telegraph, Mr Johnson said: “This thing isn’t going to cost £42 billion, my friends.	"[{""text"": ""The Daily Telegraph"", ""type"": ""ORG"", ""start"": 19, ""end"": 38, ""cms"": null}, {""text"": ""Johnson"", ""type"": ""PERSON"", ""start"": 43, ""end"": 50, ""cms"": null}, {""text"": ""\u00a342 billion"", ""type"": ""MONEY"", ""start"": 89, ""end"": 100, ""cms"": null}]"	129
4100	The real cost is going to be way north of that (keep going till you reach £70 billion, and then keep going).”  In an interview on BBC Radio Four Today programme on Friday, Mr Cable confirmed that costs were still being looked at.	"[{""text"": ""\u00a370 billion"", ""type"": ""MONEY"", ""start"": 74, ""end"": 85, ""cms"": null}, {""text"": ""BBC Radio Four Today programme"", ""type"": ""ORG"", ""start"": 130, ""end"": 160, ""cms"": null}, {""text"": ""Friday"", ""type"": ""DATE"", ""start"": 164, ""end"": 170, ""cms"": null}, {""text"": ""Cable"", ""type"": ""PERSON"", ""start"": 175, ""end"": 180, ""cms"": null}]"	129
4101	 He said: “Well, the case for High Speed 2, which is still being made – I mean, the figures, as you know, are being revisited – have to meet a standard of cost/benefit analysis which the Treasury seeks, and which meet the requirements of the Green Book, as it’s called, on public investment.”  The news came as the Business Secretary admitted that a Government claim that the Olympics have been worth £10bilion to Britain's economy may not survive “a rigorous academic approach” although they had been approved by auditors.	"[{""text"": ""High Speed 2"", ""type"": ""FAC"", ""start"": 30, ""end"": 42, ""cms"": null}, {""text"": ""Treasury"", ""type"": ""ORG"", ""start"": 187, ""end"": 195, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 376, ""end"": 384, ""cms"": null}, {""text"": ""\u00a310bilion"", ""type"": ""MONEY"", ""start"": 401, ""end"": 410, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 414, ""end"": 421, ""cms"": null}]"	129
4102	 But Mr Cable said that that the Government had been right to try to work out the degree to which Britain had benefited economically from the London Games.	"[{""text"": ""Cable"", ""type"": ""PERSON"", ""start"": 8, ""end"": 13, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 98, ""end"": 105, ""cms"": null}, {""text"": ""the London Games"", ""type"": ""EVENT"", ""start"": 138, ""end"": 154, ""cms"": null}]"	129
4103	 The Government published figures on Friday that claimed there had been a £9.9 billion boost to the economy from the Games in the last 12 months.	"[{""text"": ""Government"", ""type"": ""ORG"", ""start"": 5, ""end"": 15, ""cms"": null}, {""text"": ""Friday"", ""type"": ""DATE"", ""start"": 37, ""end"": 43, ""cms"": null}, {""text"": ""\u00a39.9 billion"", ""type"": ""MONEY"", ""start"": 74, ""end"": 86, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 117, ""end"": 122, ""cms"": null}, {""text"": ""the last 12 months"", ""type"": ""DATE"", ""start"": 126, ""end"": 144, ""cms"": null}]"	129
4104	 More contracts have been secured for British firms and more foreign investment has been made in Britain as a result of the Olympics, the government said.	"[{""text"": ""British"", ""type"": ""NORP"", ""start"": 38, ""end"": 45, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 97, ""end"": 104, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 124, ""end"": 132, ""cms"": null}]"	129
4105	 If true, this means that the cost of the Games – estimated to be under £9 billion – will be been outweighed by the economic benefits.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 42, ""end"": 47, ""cms"": null}, {""text"": ""under \u00a39 billion"", ""type"": ""MONEY"", ""start"": 66, ""end"": 82, ""cms"": null}]"	129
4106	 However the figures were questioned by presenter and former economist Evan Davis, on the BBC Radio Four Today programme because it included a new £2.5bllion shopping centre, 16 miles away from the Olympic Park in Croydon, south London.	"[{""text"": ""Evan Davis"", ""type"": ""PERSON"", ""start"": 71, ""end"": 81, ""cms"": null}, {""text"": ""BBC Radio Four Today"", ""type"": ""ORG"", ""start"": 90, ""end"": 110, ""cms"": null}, {""text"": ""2.5bllion"", ""type"": ""MONEY"", ""start"": 148, ""end"": 157, ""cms"": null}, {""text"": ""16 miles"", ""type"": ""QUANTITY"", ""start"": 175, ""end"": 183, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 194, ""end"": 210, ""cms"": null}, {""text"": ""Croydon"", ""type"": ""GPE"", ""start"": 214, ""end"": 221, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 229, ""end"": 235, ""cms"": null}]"	129
4107	 Mr Cable replied: “I can understand a rigorous academic approach that is sceptical of these things, that is entirely justified, but there is more in it than you are giving credit for.”  He added that this was “using methods approved by the National Audit Office which is a very tough test.	"[{""text"": ""Cable"", ""type"": ""PERSON"", ""start"": 4, ""end"": 9, ""cms"": null}, {""text"": ""the National Audit Office"", ""type"": ""ORG"", ""start"": 237, ""end"": 262, ""cms"": null}]"	129
4108	 “It is the best we can do – it is not necessarily something that would pass muster in the best academic journals but a test of credibility has been applied to it.”  	[]	129
4109	Mr Cable continued: “The analysis that was done involved talking to the companies who were making the inward investment and asking them the question: ‘Would you have invested otherwise?’”	"[{""text"": ""Cable"", ""type"": ""PERSON"", ""start"": 3, ""end"": 8, ""cms"": null}]"	129
4110	 	[]	129
4111	He said that the question was “would this have happened anyway.	[]	129
4112	Well some of these activities clearly would – but the Olympics was a key catalyst in making those investment decisions real.”	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 54, ""end"": 62, ""cms"": null}]"	129
4113	 Asked by Mr Davis if he “really, really believed” the figures, Mr Cable added: “It is reasonable to argue that in a lot of these big inward investment decisions, there is a catalyst, they may well have been proceeding.	"[{""text"": ""Davis"", ""type"": ""PERSON"", ""start"": 13, ""end"": 18, ""cms"": null}, {""text"": ""Cable"", ""type"": ""PERSON"", ""start"": 67, ""end"": 72, ""cms"": null}]"	129
4114	 “But a lot of negotiations were brought to a head by the Olympics, by the top executives coming; I met quite a lot of them myself.”  He said that the effect of the Olympics was that talks with top business people had progressed better than they otherwise would have done.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 58, ""end"": 66, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 165, ""end"": 173, ""cms"": null}]"	129
4115	 Mr Cable said an anonymised survey, using methods “approved by the National Audit Office”, had tried “to establish things have happened that would not have otherwise taken place”.	"[{""text"": ""Cable"", ""type"": ""PERSON"", ""start"": 4, ""end"": 9, ""cms"": null}, {""text"": ""the National Audit Office"", ""type"": ""ORG"", ""start"": 64, ""end"": 89, ""cms"": null}]"	129
4116	 The research also found the London Olympics are forecast to deliver a £41 billion boost to the British economy by 2020.	"[{""text"": ""the London Olympics"", ""type"": ""EVENT"", ""start"": 25, ""end"": 44, ""cms"": null}, {""text"": ""\u00a341 billion"", ""type"": ""MONEY"", ""start"": 71, ""end"": 82, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 96, ""end"": 103, ""cms"": null}, {""text"": ""2020"", ""type"": ""DATE"", ""start"": 115, ""end"": 119, ""cms"": null}]"	129
4117	 Almost one and a half million more people play sport every week and a future has been secured for all the permanent venues on the Olympic Park.	"[{""text"": ""Almost one and a half million"", ""type"": ""CARDINAL"", ""start"": 1, ""end"": 30, ""cms"": null}, {""text"": ""every week"", ""type"": ""DATE"", ""start"": 54, ""end"": 64, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 127, ""end"": 143, ""cms"": null}]"	129
4118	 However, the report, published on the first anniversary of the Games, warned that it will be a “challenge” to create a lasting Olympic legacy of more volunteers.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 39, ""end"": 44, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 64, ""end"": 69, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 128, ""end"": 135, ""cms"": null}]"	129
4119	 And while the Paralympics improved public attitudes to disabled people, this has been undermined by the debate over the government’s welfare reforms, the evaluation suggested.	"[{""text"": ""Paralympics"", ""type"": ""EVENT"", ""start"": 15, ""end"": 26, ""cms"": null}]"	129
4120	 After the Games last year, The Telegraph launched the Keep the Flame Alive campaign to increase volunteering and return competitive sport to all schools following the success of the Olympics.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 11, ""end"": 16, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 17, ""end"": 26, ""cms"": null}, {""text"": ""Telegraph"", ""type"": ""ORG"", ""start"": 32, ""end"": 41, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 183, ""end"": 191, ""cms"": null}]"	129
4121	The peer, who oversaw the Games and now holds the role of Olympic Ambassador, said it was “tough” to convert the 70,000 “games makers” who volunteered last year into regular helpers at sports clubs.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 26, ""end"": 31, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 58, ""end"": 65, ""cms"": null}, {""text"": ""70,000"", ""type"": ""CARDINAL"", ""start"": 113, ""end"": 119, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 151, ""end"": 160, ""cms"": null}]"	72
4122	 Volunteering has been hailed as one of the successful legacies of the Games, which began on July 27 last year.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 71, ""end"": 76, ""cms"": null}, {""text"": ""July 27 last year"", ""type"": ""DATE"", ""start"": 93, ""end"": 110, ""cms"": null}]"	72
4123	 Lord Coe told a hearing at the House of Lords that it took hard work to translate enthusiasm for one-off volunteering into the regular commitment required by grass roots sport.	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 6, ""end"": 9, ""cms"": null}, {""text"": ""the House of Lords"", ""type"": ""ORG"", ""start"": 28, ""end"": 46, ""cms"": null}]"	72
4124	 “I am not sure that the motivation for many of those games makers to take part in what we saw last summer, Olympic and Paralympic, is going to extend to coming out of an Olympic stadium and running the line at Tunbridge Wells Rugby Club or raking the sandpit at the Hallamshire Harriers in Sheffield,” he said.	"[{""text"": ""last summer"", ""type"": ""DATE"", ""start"": 95, ""end"": 106, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 108, ""end"": 115, ""cms"": null}, {""text"": ""Paralympic"", ""type"": ""EVENT"", ""start"": 120, ""end"": 130, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 171, ""end"": 178, ""cms"": null}, {""text"": ""Tunbridge Wells Rugby Club"", ""type"": ""ORG"", ""start"": 211, ""end"": 237, ""cms"": null}, {""text"": ""the Hallamshire Harriers"", ""type"": ""ORG"", ""start"": 263, ""end"": 287, ""cms"": null}, {""text"": ""Sheffield"", ""type"": ""GPE"", ""start"": 291, ""end"": 300, ""cms"": null}]"	72
4125	 	[]	72
4126	“We will have to look at this slightly differently.	[]	72
4127	Going back to the 10 years that we have in front of us with these great sporting events, we can excite volunteers around that, but we are going to have to work quite hard to convert those volunteers into community sports.”	"[{""text"": ""the 10 years"", ""type"": ""DATE"", ""start"": 14, ""end"": 26, ""cms"": null}]"	72
4128	 Lord Coe described the challenge as a “tough one” that has “not always been captured in other [previous host] cities either.”	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 6, ""end"": 9, ""cms"": null}]"	72
4129	 Yesterday, charities and sports groups said that Lord Coe was correct to say that a lot of effort and support was needed to encourage volunteering.	"[{""text"": ""Yesterday"", ""type"": ""DATE"", ""start"": 1, ""end"": 10, ""cms"": null}, {""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 55, ""end"": 58, ""cms"": null}]"	72
