	sentence	named_entity	rank
135	"

Like Athens, London has been dogged by traffic gridlock for years."	"[{""text"": ""Athens"", ""type"": ""GPE"", ""start"": 7, ""end"": 13, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 15, ""end"": 21, ""cms"": null}, {""text"": ""years"", ""type"": ""DATE"", ""start"": 62, ""end"": 67, ""cms"": null}]"	57
136	"

There were claims the International Olympic Committee would demand improvements to the capital's public transport system, ending misery for millions, and encouraging tourists."	"[{""text"": ""the International Olympic Committee"", ""type"": ""ORG"", ""start"": 20, ""end"": 55, ""cms"": null}, {""text"": ""millions"", ""type"": ""CARDINAL"", ""start"": 142, ""end"": 150, ""cms"": null}]"	57
137	"

Yet, four years before the first starting pistol has been fired for London 2012, there are echoes of Athens."	"[{""text"": ""four years"", ""type"": ""DATE"", ""start"": 7, ""end"": 17, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 29, ""end"": 34, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 70, ""end"": 81, ""cms"": null}, {""text"": ""Athens"", ""type"": ""GPE"", ""start"": 103, ""end"": 109, ""cms"": null}]"	57
138	"

While Athenians complain they were shunted from their homes to make way for Olympic developments in deprived areas - with soaring property prices and rising rents forcing others out after the events - similar complaints emanate throughout East London."	"[{""text"": ""Athenians"", ""type"": ""NORP"", ""start"": 8, ""end"": 17, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 78, ""end"": 85, ""cms"": null}, {""text"": ""East London"", ""type"": ""LOC"", ""start"": 241, ""end"": 252, ""cms"": null}]"	57
139	"

Indeed, experts predict London 2012 is doomed to fail."	"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 26, ""end"": 37, ""cms"": null}]"	57
140	"

'The Games have been presented by the Government and the Olympic delivery bodies as a once-in-a-lifetime opportunity to help regenerate one of the UK's most economically disadvantaged areas,' says the New Economics Foundation."	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 7, ""end"": 12, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 59, ""end"": 66, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 138, ""end"": 141, ""cms"": null}, {""text"": ""UK"", ""type"": ""GPE"", ""start"": 149, ""end"": 151, ""cms"": null}, {""text"": ""the New Economics Foundation"", ""type"": ""ORG"", ""start"": 199, ""end"": 227, ""cms"": null}]"	57
141	"

But, the think-tank adds, it seems that big business will be the main beneficiaries, with little money trickling down to poor communities."	[]	57
142	"

London 2012 may be going in the same direction as previous Games in its failure to live up to regeneration promises."	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 61, ""end"": 66, ""cms"": null}]"	57
143	"

While much of the funding for the Athens Games came from Brussels, the London Olympics will be funded primarily by the British taxpayer, with a smaller proportion from private business."	"[{""text"": ""the Athens Games"", ""type"": ""EVENT"", ""start"": 32, ""end"": 48, ""cms"": null}, {""text"": ""Brussels"", ""type"": ""GPE"", ""start"": 59, ""end"": 67, ""cms"": null}, {""text"": ""the London Olympics"", ""type"": ""EVENT"", ""start"": 69, ""end"": 88, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 121, ""end"": 128, ""cms"": null}]"	57
144	"

"	[]	57
145	Indeed, fears have recently been voiced that the £9.3billion budget has already spiralled to four times the original estimate.	"[{""text"": ""\u00a39.3billion budget"", ""type"": ""MONEY"", ""start"": 49, ""end"": 67, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 93, ""end"": 97, ""cms"": null}]"	57
146	"

"	[]	57
147	Earlier this month, aware of the perils underscored by the Athens scandal - not to mention the Millennium Dome fiasco and the year-long delays in building a new Wembley football stadium - the organisers of the London Olympics changed the venue for some sporting events.	"[{""text"": ""Earlier this month"", ""type"": ""DATE"", ""start"": 0, ""end"": 18, ""cms"": null}, {""text"": ""Athens"", ""type"": ""GPE"", ""start"": 59, ""end"": 65, ""cms"": null}, {""text"": ""Millennium Dome"", ""type"": ""FAC"", ""start"": 95, ""end"": 110, ""cms"": null}, {""text"": ""year"", ""type"": ""DATE"", ""start"": 126, ""end"": 130, ""cms"": null}, {""text"": ""Wembley"", ""type"": ""FAC"", ""start"": 161, ""end"": 168, ""cms"": null}, {""text"": ""the London Olympics"", ""type"": ""EVENT"", ""start"": 206, ""end"": 225, ""cms"": null}]"	57
148	"

'Minority interest' sports such as fencing, table tennis and wheelchair basketball will now be played at the existing ExCel centre in London's Docklands, while sports such as handball will share space at the planned 12,000-seat basketball stadium."	"[{""text"": ""ExCel"", ""type"": ""ORG"", ""start"": 120, ""end"": 125, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 136, ""end"": 142, ""cms"": null}, {""text"": ""Docklands"", ""type"": ""LOC"", ""start"": 145, ""end"": 154, ""cms"": null}, {""text"": ""12,000"", ""type"": ""CARDINAL"", ""start"": 218, ""end"": 224, ""cms"": null}]"	57
149	"

In addition, an 80,000-seat stadium for the Olympics will be dismantled and reduced to a capacity of 25,000."	"[{""text"": ""80,000"", ""type"": ""CARDINAL"", ""start"": 18, ""end"": 24, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 46, ""end"": 54, ""cms"": null}, {""text"": ""25,000"", ""type"": ""CARDINAL"", ""start"": 103, ""end"": 109, ""cms"": null}]"	57
150	"

"	[]	57
151	Lord Coe, the former Olympic athlete and chairman of London 2012, explained: 'We have always said that our intention was to build truly sustainable venues which will provide a strong elite and community legacy for sport for generations to come, long after the final race has been run in 2012.	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 21, ""end"": 28, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 53, ""end"": 64, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 287, ""end"": 291, ""cms"": null}]"	57
152	"

'These small changes to our temporary venue locations."	[]	57
153	. .	[]	57
154	are designed to maximise the sporting legacy we leave behind, as well as to optimise the experience for athletes and spectators.	[]	57
155	"

'We want to build only what can be used to maximum effect after the Games.'"	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 70, ""end"": 75, ""cms"": null}]"	57
156	"

Back in Athens not all has been lost."	"[{""text"": ""Athens"", ""type"": ""GPE"", ""start"": 10, ""end"": 16, ""cms"": null}]"	57
157	"

As a sweetener for joining the EU, more than £20billion was pumped into creating the city's metro system."	"[{""text"": ""EU"", ""type"": ""ORG"", ""start"": 33, ""end"": 35, ""cms"": null}, {""text"": ""more than \u00a320billion"", ""type"": ""MONEY"", ""start"": 37, ""end"": 57, ""cms"": null}]"	57
158	"

Air conditioned and gloriously efficient, gridlock and pollution have been cut."	[]	57
159	"

In London, by contrast, ' enhancements' to Tube lines - many given the green light, including the East London line extension - is all that is planned to coincide with the 2012 Games."	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 5, ""end"": 11, ""cms"": null}, {""text"": ""Tube"", ""type"": ""FAC"", ""start"": 45, ""end"": 49, ""cms"": null}, {""text"": ""East London"", ""type"": ""LOC"", ""start"": 100, ""end"": 111, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 173, ""end"": 177, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 178, ""end"": 183, ""cms"": null}]"	57
160	"

While there are also much-lauded ideas to introduce high-speed Olympic 'Javelin' trains, making journeys from St Pancras to East London in just six minutes, these will operate only for the three weeks of the Olympics, before chaos reigns again on the roads."	"[{""text"": ""Javelin"", ""type"": ""FAC"", ""start"": 74, ""end"": 81, ""cms"": null}, {""text"": ""St Pancras"", ""type"": ""FAC"", ""start"": 112, ""end"": 122, ""cms"": null}, {""text"": ""East London"", ""type"": ""GPE"", ""start"": 126, ""end"": 137, ""cms"": null}, {""text"": ""just six minutes"", ""type"": ""TIME"", ""start"": 141, ""end"": 157, ""cms"": null}, {""text"": ""the three weeks"", ""type"": ""DATE"", ""start"": 187, ""end"": 202, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 210, ""end"": 218, ""cms"": null}]"	57
161	"

Only time will tell whether our own planners can avoid the lessons of Athens' Greek tragedy of empty stadiums we are all still paying for."	"[{""text"": ""Athens"", ""type"": ""GPE"", ""start"": 72, ""end"": 78, ""cms"": null}, {""text"": ""Greek"", ""type"": ""NORP"", ""start"": 80, ""end"": 85, ""cms"": null}]"	57
162	"The countdown to London 2012 begins as thousands celebrate handover of Olympic flag to Britain

"	"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 17, ""end"": 28, ""cms"": null}, {""text"": ""thousands"", ""type"": ""CARDINAL"", ""start"": 39, ""end"": 48, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 87, ""end"": 94, ""cms"": null}]"	108
163	"Britain's final medal tally: Gold, 19; Silver, 13; Bronze, 15

"	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""19"", ""type"": ""CARDINAL"", ""start"": 35, ""end"": 37, ""cms"": null}, {""text"": ""13"", ""type"": ""CARDINAL"", ""start"": 47, ""end"": 49, ""cms"": null}, {""text"": ""15"", ""type"": ""CARDINAL"", ""start"": 59, ""end"": 61, ""cms"": null}]"	108
164	"Olympic flag is handed over to London Mayor Boris Johnson



"	"[{""text"": ""Olympic"", ""type"": ""NORP"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 31, ""end"": 37, ""cms"": null}, {""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 44, ""end"": 57, ""cms"": null}]"	108
165	Thousands of Britons celebrated today as London officially took the reins of the Olympics from Beijing.	"[{""text"": ""Thousands"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Britons"", ""type"": ""NORP"", ""start"": 13, ""end"": 20, ""cms"": null}, {""text"": ""today"", ""type"": ""DATE"", ""start"": 32, ""end"": 37, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 41, ""end"": 47, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 81, ""end"": 89, ""cms"": null}, {""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 95, ""end"": 102, ""cms"": null}]"	108
166	"

As the 2008 Games finished in a spectacular display of fireworks, music, colour and technology, Team GB basked in the glory of its most successful Olympics for 100 years."	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 14, ""end"": 19, ""cms"": null}, {""text"": ""Team GB"", ""type"": ""ORG"", ""start"": 98, ""end"": 105, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 149, ""end"": 157, ""cms"": null}, {""text"": ""100 years"", ""type"": ""DATE"", ""start"": 162, ""end"": 171, ""cms"": null}]"	108
167	"

"	[]	108
168	After winning 19 gold medals, 13 silver and 15 bronze medals, British athletes joined in the closing ceremony, in which Mayor of London Boris Johnson received the Olympic flag from his Beijing counterpart.	"[{""text"": ""19"", ""type"": ""CARDINAL"", ""start"": 14, ""end"": 16, ""cms"": null}, {""text"": ""13"", ""type"": ""CARDINAL"", ""start"": 30, ""end"": 32, ""cms"": null}, {""text"": ""15"", ""type"": ""CARDINAL"", ""start"": 44, ""end"": 46, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 62, ""end"": 69, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 129, ""end"": 135, ""cms"": null}, {""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 136, ""end"": 149, ""cms"": null}, {""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 185, ""end"": 192, ""cms"": null}]"	108
169	"

"	[]	108
170	After the national anthem sung by the National Youth Theatre, and the official handover, London's chance to impress the world began.	"[{""text"": ""the National Youth Theatre"", ""type"": ""ORG"", ""start"": 34, ""end"": 60, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 89, ""end"": 95, ""cms"": null}]"	108
171	"

Billions of people around the world watched the capital's special eight-minute segment which offered a preview of what sports fans can expect in 2012, while across the UK flags were raised and celebrations were held to honour the occasion."	"[{""text"": ""eight-minute"", ""type"": ""TIME"", ""start"": 68, ""end"": 80, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 147, ""end"": 151, ""cms"": null}, {""text"": ""UK"", ""type"": ""GPE"", ""start"": 170, ""end"": 172, ""cms"": null}]"	108
172	"

"	[]	108
173	"Handover moment: X-Factor singer Leona Lewis performs in front of a 90,000-strong crowd

"	"[{""text"": ""X"", ""type"": ""WORK_OF_ART"", ""start"": 17, ""end"": 18, ""cms"": null}, {""text"": ""-"", ""type"": ""WORK_OF_ART"", ""start"": 18, ""end"": 19, ""cms"": null}, {""text"": ""Factor"", ""type"": ""WORK_OF_ART"", ""start"": 19, ""end"": 25, ""cms"": null}, {""text"": ""Leona Lewis"", ""type"": ""PERSON"", ""start"": 33, ""end"": 44, ""cms"": null}, {""text"": ""90,000"", ""type"": ""CARDINAL"", ""start"": 68, ""end"": 74, ""cms"": null}]"	108
174	World Icon:	[]	108
175	"David Beckham, Britain's most famous world celebrity, celebrates the handover at the Bird's Nest statium

"	"[{""text"": ""David Beckham"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 15, ""end"": 22, ""cms"": null}, {""text"": ""the Bird's Nest"", ""type"": ""FAC"", ""start"": 81, ""end"": 96, ""cms"": null}]"	108
176	A London bus with 2012 written on the front toured the Bird's Nest stadium - symbolising the fact that the Olympics are coming to the capital.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 2, ""end"": 8, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 18, ""end"": 22, ""cms"": null}, {""text"": ""the Bird's Nest"", ""type"": ""FAC"", ""start"": 51, ""end"": 66, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 107, ""end"": 115, ""cms"": null}]"	108
177	"

A ten-year-old girl then got off the bus and accepted a football as a gift."	"[{""text"": ""ten-year-old"", ""type"": ""DATE"", ""start"": 4, ""end"": 16, ""cms"": null}]"	108
178	In a ceremony to symbolise London culture, she walked over a fake zebra-crossing and back onto the bus which opened up.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 27, ""end"": 33, ""cms"": null}]"	108
179	"

"	[]	108
180	The 90,000-strong crowd gasped as the bus converted into the London skyline and X-Factor Leona Lewis emerged singing.	"[{""text"": ""90,000"", ""type"": ""CARDINAL"", ""start"": 4, ""end"": 10, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 61, ""end"": 67, ""cms"": null}, {""text"": ""Leona Lewis"", ""type"": ""PERSON"", ""start"": 89, ""end"": 100, ""cms"": null}]"	108
181	Led Zeppelin guitarist Jimmy Page also started playing in the background.	"[{""text"": ""Led Zeppelin"", ""type"": ""ORG"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""Jimmy Page"", ""type"": ""PERSON"", ""start"": 23, ""end"": 33, ""cms"": null}]"	108
182	"

Then the moment the Chinese and many watchers across the world had been waiting for came - David Beckham appeared on the bus waving and smiling."	"[{""text"": ""Chinese"", ""type"": ""NORP"", ""start"": 22, ""end"": 29, ""cms"": null}, {""text"": ""David Beckham"", ""type"": ""PERSON"", ""start"": 93, ""end"": 106, ""cms"": null}]"	108
183	"

"	[]	108
184	The world-famous icon, roared on by the Beijing crowd, lifted a football above his head and kicked it into the crowd.	"[{""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 40, ""end"": 47, ""cms"": null}]"	108
185	"

"	[]	108
186	The Mayor of London promised to fly the Olympic flag outside City Hall when he brings it home from China.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 13, ""end"": 19, ""cms"": null}, {""text"": ""City Hall"", ""type"": ""FAC"", ""start"": 61, ""end"": 70, ""cms"": null}, {""text"": ""China"", ""type"": ""GPE"", ""start"": 99, ""end"": 104, ""cms"": null}]"	108
187	"

"	[]	108
188	"Symbolic: A London bus tours the Bird's Nest stadium

"	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 12, ""end"": 18, ""cms"": null}, {""text"": ""the Bird's Nest"", ""type"": ""FAC"", ""start"": 29, ""end"": 44, ""cms"": null}]"	108
189	All change:	[]	108
190	"London mayor Boris Johnson waves the flag as Britain becomes the official hosts for the Games

"	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 13, ""end"": 26, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 45, ""end"": 52, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 88, ""end"": 93, ""cms"": null}]"	108
191	IOC President, Jacques Rogge, presented the flag to Mr Johnson in front of a capacity crowd of 91,000 people at the national stadium in Beijing and an estimated television audience of more than a billion viewers.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 0, ""end"": 3, ""cms"": null}, {""text"": ""Jacques Rogge"", ""type"": ""PERSON"", ""start"": 15, ""end"": 28, ""cms"": null}, {""text"": ""Johnson"", ""type"": ""PERSON"", ""start"": 55, ""end"": 62, ""cms"": null}, {""text"": ""91,000"", ""type"": ""CARDINAL"", ""start"": 95, ""end"": 101, ""cms"": null}, {""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 136, ""end"": 143, ""cms"": null}, {""text"": ""more than a billion"", ""type"": ""CARDINAL"", ""start"": 184, ""end"": 203, ""cms"": null}]"	108
192	"

"	[]	108
193	Boris Johnson received the flag - but not without living up to his 'bumbling' reputation.	"[{""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}]"	108
194	"

Mr Johnson spent what seemed like an eternity trying to unwrap the wield flag from the pole."	"[{""text"": ""Johnson"", ""type"": ""PERSON"", ""start"": 5, ""end"": 12, ""cms"": null}]"	108
